observer,vial,num_offspring,0000,1111,1000,0100,0010,0001,1100,1110,1010,1001,0011,0111,0110,0101,1011,1101,vial_num,vial_letter
6,105D,14,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,105,D
6,105D,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,105,D
7,106D,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,D
7,106D,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,D
6,107D,29,5,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,107,D
6,107D,15,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,107,D
7,109D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,D
6,10D,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,D
7,110D,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,D
7,110D,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,D
7,112D,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,D
7,112D,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,D
9,113B,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,B
7,113D,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,D
7,113D,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,D
9,114B,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,B
6,114D,27,2,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,114,D
7,115D,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,D
7,115D,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,D
7,117D,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,D
7,117D,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,D
7,118D,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,D
7,120D,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,D
6,121B,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,B
7,121D,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,D
6,122B,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,B
7,122D,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,D
7,122D,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,D
7,123D,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,D
7,123D,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,D
7,124D,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,D
7,124D,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,D
7,129D,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,D
7,129D,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,D
7,130D,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,D
7,130D,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,D
6,131C,22,4,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,131,C
7,132D,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,D
9,133B,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,B
7,133D,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,D
7,134D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,D
7,137D,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,D
7,137D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,D
7,138D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,D
7,138D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,D
6,139C,17,3,4,0,0,1,0,2,1,0,0,1,0,0,0,0,0,139,C
9,13B,128,15,15,0,0,1,11,1,0,0,0,1,0,0,0,0,8,13,B
6,141C,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,141,C
6,143B,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,B
7,143C,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,C
7,143C,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,C
6,143D,27,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,143,D
6,144B,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,B
7,144C,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,C
7,144C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,C
6,144D,7,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,144,D
6,145B,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,B
6,145D,13,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,145,D
6,145D,17,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,145,D
6,146B,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,B
6,146C,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,C
6,147B,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,B
6,147C,8,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,147,C
6,147C,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,C
6,147D,60,7,5,0,0,0,4,4,3,0,0,1,4,0,0,0,1,147,D
7,149B,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,B
7,149B,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,B
6,149C,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,C
9,14C,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,C
9,150B,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,B
6,150D,23,2,1,0,0,0,2,0,1,0,0,1,1,0,0,0,0,150,D
6,151B,85,7,8,0,0,0,5,5,4,0,0,4,2,0,0,0,0,151,B
6,151D,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,151,D
7,153D,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,D
